"tid";"price";"timestep"
3306;41.96;2011-11-18 02:00:00
3309;67.69;2011-10-13 11:00:00
3310;47.96;2011-12-09 13:00:00
3311;65.51;2011-04-18 07:00:00
3313;48.97;2011-12-28 16:00:00
3314;36.35;2011-05-08 05:00:00
3316;38.85;2011-11-08 04:00:00
3319;45.63;2011-02-10 00:00:00
3321;39.86;2011-04-08 04:00:00
3322;65.83;2011-01-20 10:00:00
3323;51.14;2011-12-07 20:00:00
3329;38.5;2011-12-30 07:00:00
3330;42.45;2011-01-23 02:00:00
3331;15.7;2011-01-10 04:00:00
3333;66.67;2011-01-03 10:00:00
3335;53.1;2011-05-14 01:00:00
3336;50.98;2011-09-29 22:00:00
3337;52.82;2011-07-26 15:00:00
3339;54.6;2011-02-25 20:00:00
3340;60.94;2011-07-08 11:00:00
3342;40.59;2011-07-10 01:00:00
3343;66.03;2011-11-30 15:00:00
3344;28.69;2011-02-13 04:00:00
3346;40.22;2011-12-10 23:00:00
3348;32.98;2011-05-09 04:00:00
3350;51.08;2011-08-10 13:00:00
3351;10.33;2011-01-09 05:00:00
3358;45.02;2011-02-15 05:00:00
3361;27;2011-01-08 00:00:00
3365;68.31;2011-06-16 09:00:00
3367;0.06;2011-12-25 04:00:00
3369;66.95;2011-02-21 08:00:00
3371;41.22;2011-11-02 01:00:00
3373;26;2011-12-17 01:00:00
3375;47.79;2011-04-20 01:00:00
3377;66.62;2011-02-23 07:00:00
3381;45.27;2011-04-05 02:00:00
3382;46.61;2011-12-05 14:00:00
3385;43.09;2011-02-21 02:00:00
3386;39.55;2011-07-28 04:00:00
3387;69.94;2011-05-19 09:00:00
3389;42.35;2011-09-04 08:00:00
3390;33.56;2011-12-10 03:00:00
3393;44.71;2011-01-06 07:00:00
3394;41.09;2011-02-06 13:00:00
3395;45.78;2011-10-31 00:00:00
3397;21.58;2011-02-06 08:00:00
3398;77.82;2011-09-19 07:00:00
3399;49.49;2011-07-14 17:00:00
3400;52.44;2011-04-16 14:00:00
3408;57.11;2011-10-27 22:00:00
3409;72.96;2011-08-25 15:00:00
3425;21.53;2011-01-06 02:00:00
3427;46.13;2011-06-05 01:00:00
3429;58.16;2011-06-30 14:00:00
3430;72;2011-10-26 08:00:00
3437;48.06;2011-03-10 20:00:00
3438;54.72;2011-07-04 20:00:00
3439;54;2011-06-29 22:00:00
3440;54.58;2011-05-27 23:00:00
3441;66.15;2011-09-18 20:00:00
3442;54.81;2011-03-17 22:00:00
3443;52.96;2011-08-12 07:00:00
3445;42.99;2011-09-25 07:00:00
3447;49.94;2011-07-30 18:00:00
3448;65.99;2011-03-17 10:00:00
3450;39.13;2011-11-07 05:00:00
3451;43.71;2011-02-15 01:00:00
3453;44.18;2011-10-10 21:00:00
3454;41.7;2011-03-06 03:00:00
3455;47.23;2011-02-13 22:00:00
3457;52.93;2011-07-21 14:00:00
3459;46.98;2011-01-27 00:00:00
3460;65.24;2011-10-18 20:00:00
3462;15.83;2011-09-07 00:00:00
3465;72.42;2011-11-16 09:00:00
3467;61;2011-07-06 08:00:00
3469;49.3;2011-06-18 14:00:00
3472;48.27;2011-03-06 11:00:00
3474;53.43;2011-10-01 12:00:00
3476;43.11;2011-09-21 00:00:00
3479;53.56;2011-03-08 13:00:00
3481;43.03;2011-11-13 09:00:00
3483;53.36;2011-12-03 00:00:00
3486;15.65;2011-12-27 01:00:00
3488;59.9;2011-01-17 11:00:00
3475;49;2011-10-08 14:00:00
3477;53.27;2011-11-03 09:00:00
3478;41.2;2011-04-29 03:00:00
3480;46.3;2011-12-11 09:00:00
3482;24.24;2011-07-23 23:00:00
3484;67.43;2011-06-10 10:00:00
3485;46.58;2011-05-09 05:00:00
3487;56.58;2011-09-07 10:00:00
3489;70.52;2011-05-10 18:00:00
3491;41.56;2011-08-31 02:00:00
3492;52.91;2011-11-29 20:00:00
3493;40;2011-11-11 03:00:00
3495;40.09;2011-05-22 03:00:00
3501;58.01;2011-07-21 09:00:00
3502;60.01;2011-04-29 12:00:00
3503;51.23;2011-06-07 23:00:00
3504;43.01;2011-01-19 02:00:00
3511;54.35;2011-12-05 07:00:00
3512;37.34;2011-11-06 03:00:00
3517;44.74;2011-03-28 04:00:00
3518;51.51;2011-09-24 11:00:00
3519;49.93;2011-05-22 01:00:00
3520;67.93;2011-10-05 07:00:00
3521;55.31;2011-04-08 20:00:00
3522;34.26;2011-11-30 03:00:00
3523;36.32;2011-01-08 16:00:00
3524;7.81;2011-12-25 02:00:00
3525;57.09;2011-12-02 08:00:00
3526;62.92;2011-01-31 13:00:00
3527;35.85;2011-08-09 06:00:00
3528;25.09;2011-02-07 04:00:00
3529;61.19;2011-12-07 18:00:00
3530;52.5;2011-02-18 16:00:00
3531;52.71;2011-09-17 23:00:00
3532;33.9;2011-12-24 10:00:00
3533;34.94;2011-01-13 05:00:00
3534;50.92;2011-03-22 14:00:00
3537;39.55;2011-07-05 05:00:00
3538;55.67;2011-01-28 22:00:00
3539;53.15;2011-02-17 22:00:00
3540;32.12;2011-07-22 02:00:00
3543;64.69;2011-10-31 12:00:00
3545;41.88;2011-06-12 07:00:00
3548;49;2011-04-08 15:00:00
3550;64.05;2011-01-29 18:00:00
3552;59.69;2011-07-19 07:00:00
3554;46.68;2011-01-22 07:00:00
3555;53.76;2011-07-06 17:00:00
3557;46.51;2011-02-16 06:00:00
3558;56.33;2011-02-07 06:00:00
3559;28.51;2011-12-29 22:00:00
3560;52.6;2011-05-28 18:00:00
3565;58.96;2011-07-14 11:00:00
3566;60.03;2011-02-20 22:00:00
3569;45;2011-12-11 23:00:00
3570;58.77;2011-06-30 12:00:00
3571;32.36;2011-11-01 03:00:00
3572;47.32;2011-10-10 16:00:00
3574;51.08;2011-12-01 21:00:00
3575;45.09;2011-08-06 15:00:00
3576;49.62;2011-04-22 07:00:00
3579;64.1;2011-03-28 22:00:00
3580;61.94;2011-03-16 12:00:00
3582;44.59;2011-10-09 13:00:00
3583;67.5;2011-10-05 19:00:00
3585;52.98;2011-12-06 14:00:00
3587;53.18;2011-07-19 22:00:00
3590;37.63;2011-02-27 06:00:00
3592;69.9;2011-10-17 10:00:00
3594;61.28;2011-11-29 13:00:00
3597;50.73;2011-08-02 21:00:00
3600;56.09;2011-08-04 09:00:00
3602;37.62;2011-09-20 04:00:00
3605;66.61;2011-10-05 10:00:00
3608;71.35;2011-10-13 20:00:00
3610;66.04;2011-11-16 13:00:00
3611;3.94;2011-02-07 00:00:00
3613;91.69;2011-11-24 18:00:00
3615;64.96;2011-06-14 20:00:00
3617;62.39;2011-10-03 18:00:00
3618;28.88;2011-02-04 06:00:00
3620;42.92;2011-01-07 01:00:00
3623;50.91;2011-06-08 23:00:00
3624;69.86;2011-10-25 18:00:00
3626;58.28;2011-08-12 12:00:00
3629;49.1;2011-04-20 00:00:00
3632;53.23;2011-03-28 14:00:00
3635;44.96;2011-01-15 20:00:00
3642;37.92;2011-04-10 01:00:00
3643;65.97;2011-01-17 19:00:00
3644;65.94;2011-01-28 10:00:00
3645;42.7;2011-06-17 02:00:00
3649;10.2;2011-07-25 03:00:00
3650;39.98;2011-04-23 16:00:00
3651;61.27;2011-09-22 10:00:00
3658;45;2011-12-13 10:00:00
3659;49.51;2011-06-30 06:00:00
3660;51.95;2011-12-11 11:00:00
3661;58.95;2011-02-14 17:00:00
3662;56.35;2011-02-02 06:00:00
3663;52.56;2011-05-28 20:00:00
3665;48.98;2011-11-07 06:00:00
3666;74.96;2011-11-18 09:00:00
3667;49.73;2011-12-05 20:00:00
3668;55.3;2011-07-08 07:00:00
3673;47.44;2011-10-18 15:00:00
3674;62.3;2011-06-17 20:00:00
3679;43.08;2011-11-17 01:00:00
3680;54.94;2011-05-22 21:00:00
3687;52.86;2011-01-26 06:00:00
3688;90.07;2011-05-12 11:00:00
3691;47.9;2011-06-18 01:00:00
3692;54.98;2011-08-03 11:00:00
3693;42.37;2011-09-16 02:00:00
3694;54.08;2011-07-13 18:00:00
3699;41.03;2011-11-05 06:00:00
3700;46;2011-11-20 14:00:00
3704;73.01;2011-05-11 08:00:00
3706;43.39;2011-11-06 14:00:00
3709;43.01;2011-02-22 03:00:00
3719;64.02;2011-09-19 17:00:00
3720;56.19;2011-11-03 14:00:00
3729;54.25;2011-04-26 06:00:00
3730;46.23;2011-04-22 05:00:00
3731;59.04;2011-04-27 21:00:00
3738;65.67;2011-02-15 09:00:00
3740;21.4;2011-09-22 02:00:00
3744;55.45;2011-01-08 18:00:00
3754;47.84;2011-10-18 16:00:00
3755;41.37;2011-07-17 13:00:00
3756;57.43;2011-04-22 19:00:00
3757;56.46;2011-09-18 21:00:00
3758;46.8;2011-12-14 21:00:00
3759;47.42;2011-11-13 22:00:00
3760;47.32;2011-10-29 15:00:00
3761;35.54;2011-12-04 09:00:00
3762;45.52;2011-11-01 14:00:00
3763;60.21;2011-02-08 20:00:00
3764;10.49;2011-04-25 03:00:00
3765;29.18;2011-01-23 06:00:00
3766;44.38;2011-01-28 02:00:00
3767;47.89;2011-03-19 08:00:00
3768;61.04;2011-09-08 12:00:00
3769;52.41;2011-08-29 22:00:00
3770;61.41;2011-01-10 13:00:00
3777;14.43;2011-09-07 01:00:00
3778;37.93;2011-01-12 00:00:00
3779;63.01;2011-12-12 17:00:00
3780;25.7;2011-07-02 04:00:00
3781;53.18;2011-12-02 07:00:00
3782;9.92;2011-07-17 05:00:00
3783;56.18;2011-09-16 21:00:00
3784;43.51;2011-08-08 15:00:00
3785;51.91;2011-07-04 23:00:00
3786;56.64;2011-08-18 17:00:00
3787;39.3;2011-07-07 03:00:00
3788;53.96;2011-09-22 22:00:00
3490;40.71;2011-07-12 02:00:00
3494;58.52;2011-07-06 22:00:00
3496;58.14;2011-07-12 10:00:00
3497;59.12;2011-04-28 07:00:00
3498;70.5;2011-05-31 10:00:00
3499;31;2011-12-30 06:00:00
3500;68.34;2011-11-15 09:00:00
3505;61.06;2011-06-13 18:00:00
3506;55.5;2011-05-14 13:00:00
3507;79.97;2011-11-14 19:00:00
3508;44.19;2011-03-01 03:00:00
3509;46;2011-12-26 11:00:00
3510;40.83;2011-08-13 02:00:00
3513;42.07;2011-06-05 05:00:00
3514;53.63;2011-07-10 18:00:00
3515;42.83;2011-08-09 08:00:00
3516;44.96;2011-03-05 02:00:00
3535;72;2011-11-23 12:00:00
3536;42.95;2011-05-22 15:00:00
3541;70.41;2011-02-24 19:00:00
3542;67.97;2011-10-24 18:00:00
3544;58.77;2011-04-13 14:00:00
3546;35.26;2011-10-25 04:00:00
3547;45.3;2011-08-09 13:00:00
3549;55.9;2011-03-20 22:00:00
3551;57.1;2011-08-17 18:00:00
3553;72.65;2011-04-04 09:00:00
3556;63.54;2011-03-10 08:00:00
3561;40.09;2011-02-06 00:00:00
3562;65.91;2011-01-19 10:00:00
3563;57.55;2011-03-17 21:00:00
3564;51.48;2011-10-22 07:00:00
3567;48.04;2011-04-02 06:00:00
3568;48.15;2011-01-24 00:00:00
3573;46.84;2011-05-23 05:00:00
3577;36.38;2011-01-08 13:00:00
3578;41.15;2011-09-27 01:00:00
3581;50.5;2011-02-11 21:00:00
3584;62.21;2011-03-16 07:00:00
3586;51.05;2011-03-26 15:00:00
3588;53.19;2011-11-13 17:00:00
3589;78;2011-03-09 19:00:00
3591;66.13;2011-01-21 17:00:00
3593;50.97;2011-09-01 23:00:00
3595;43.98;2011-04-13 01:00:00
3596;42.99;2011-11-18 01:00:00
3598;50.47;2011-11-11 16:00:00
3599;62.07;2011-08-31 08:00:00
3601;68.05;2011-10-21 10:00:00
3603;57.31;2011-03-03 14:00:00
3604;49.17;2011-08-30 23:00:00
3606;54.01;2011-07-13 07:00:00
3607;39.94;2011-08-07 19:00:00
3609;46.29;2011-05-08 13:00:00
3612;56.35;2011-12-22 11:00:00
3614;62.28;2011-10-10 06:00:00
3616;49.95;2011-09-24 21:00:00
3619;41.94;2011-12-06 23:00:00
3621;45.08;2011-11-05 23:00:00
3622;43.5;2011-05-24 02:00:00
3625;56.4;2011-06-25 22:00:00
3627;23.19;2011-01-07 04:00:00
3628;25.61;2011-07-22 04:00:00
3630;50.6;2011-04-22 06:00:00
3631;40.95;2011-06-25 02:00:00
3633;46.13;2011-04-03 13:00:00
3634;62.95;2011-01-11 14:00:00
3636;45.83;2011-05-31 04:00:00
3637;48.2;2011-07-30 21:00:00
3638;59.18;2011-11-08 13:00:00
3639;37.54;2011-04-30 14:00:00
3640;43.8;2011-09-05 23:00:00
3641;47.08;2011-06-10 05:00:00
3646;64.24;2011-09-20 14:00:00
3647;53.22;2011-12-21 08:00:00
3648;65.21;2011-01-21 11:00:00
3652;46.92;2011-12-26 22:00:00
3653;56.75;2011-09-06 07:00:00
3654;48.62;2011-10-07 16:00:00
3655;40.74;2011-07-08 02:00:00
3656;60.37;2011-04-08 10:00:00
3657;65.06;2011-01-03 20:00:00
3664;41.2;2011-07-05 01:00:00
3669;65.92;2011-04-20 08:00:00
3670;43.24;2011-03-06 08:00:00
3671;54.68;2011-02-13 12:00:00
3672;49.65;2011-08-06 17:00:00
3675;63.3;2011-01-10 07:00:00
3676;25.5;2011-01-06 01:00:00
3677;57.8;2011-06-20 08:00:00
3678;54.12;2011-12-06 13:00:00
3681;63.04;2011-01-11 09:00:00
3682;52.87;2011-04-21 23:00:00
3683;38.82;2011-11-03 05:00:00
3684;53.28;2011-11-22 06:00:00
3685;60.81;2011-02-01 20:00:00
3686;50.38;2011-05-06 00:00:00
3689;3.98;2011-07-24 03:00:00
3690;54.15;2011-10-05 17:00:00
3695;51.97;2011-08-10 10:00:00
3696;64.02;2011-03-08 07:00:00
3697;35;2011-12-07 04:00:00
3698;60.72;2011-07-01 08:00:00
3701;58.83;2011-07-04 08:00:00
3702;57;2011-11-25 14:00:00
3703;60.16;2011-04-08 11:00:00
3705;67.99;2011-05-03 07:00:00
3707;56.18;2011-09-20 22:00:00
3708;42.91;2011-08-22 01:00:00
3710;61.63;2011-06-01 16:00:00
3711;43.09;2011-04-23 06:00:00
3712;35.58;2011-06-29 03:00:00
3713;73.43;2011-09-14 20:00:00
3714;51.39;2011-01-22 08:00:00
3715;41.5;2011-11-26 22:00:00
3716;46.05;2011-02-12 21:00:00
3717;63.52;2011-10-05 06:00:00
3718;61.19;2011-01-19 20:00:00
3721;46.32;2011-04-30 23:00:00
3722;89.47;2011-11-28 18:00:00
3723;58.19;2011-09-24 18:00:00
3724;55.95;2011-12-08 17:00:00
3725;51.56;2011-10-10 15:00:00
3726;54.03;2011-07-11 06:00:00
3727;50.89;2011-03-26 07:00:00
3728;58.58;2011-07-04 16:00:00
3732;32.76;2011-04-24 13:00:00
3733;55.16;2011-05-27 19:00:00
3734;74.33;2011-06-01 11:00:00
3735;70.74;2011-02-28 07:00:00
3736;44.23;2011-10-24 21:00:00
3737;14.55;2011-04-25 00:00:00
3739;84.93;2011-11-17 16:00:00
3741;56.84;2011-10-31 15:00:00
3742;68.94;2011-05-17 20:00:00
3743;51.99;2011-09-24 10:00:00
3745;55.84;2011-09-09 22:00:00
3746;51.17;2011-11-10 21:00:00
3747;43.58;2011-09-29 00:00:00
3748;49.39;2011-08-10 17:00:00
3749;56.4;2011-12-21 12:00:00
3750;47.69;2011-07-13 21:00:00
3751;51.64;2011-01-10 06:00:00
3752;73.32;2011-09-28 20:00:00
3753;39.37;2011-09-29 03:00:00
3771;53.19;2011-04-16 01:00:00
3772;58.5;2011-01-05 14:00:00
3773;34.18;2011-04-08 02:00:00
3774;44.94;2011-03-05 04:00:00
3775;53.63;2011-05-22 19:00:00
3776;45.11;2011-11-11 01:00:00
3794;39.82;2011-09-04 07:00:00
3800;59.25;2011-04-15 21:00:00
3801;53.73;2011-02-08 14:00:00
3802;40.98;2011-03-05 23:00:00
3803;58.15;2011-01-03 22:00:00
3804;39.87;2011-07-18 06:00:00
3789;55.69;2011-05-21 09:00:00
3790;52.3;2011-09-03 13:00:00
3791;42.07;2011-06-06 04:00:00
3792;36.82;2011-11-28 03:00:00
3793;47.63;2011-03-12 15:00:00
3795;72.06;2011-05-20 07:00:00
3796;71.93;2011-03-18 10:00:00
3797;69.46;2011-06-14 07:00:00
3798;88.78;2011-05-20 08:00:00
3799;42.99;2011-10-22 16:00:00
3815;54.94;2011-10-31 07:00:00
3816;30;2011-10-30 05:00:00
3817;50.53;2011-02-15 22:00:00
3818;40.55;2011-12-10 06:00:00
3825;35.08;2011-08-04 03:00:00
3826;67.92;2011-09-01 11:00:00
3827;49.96;2011-12-10 16:00:00
3828;65.07;2011-11-15 14:00:00
3829;60.93;2011-12-02 10:00:00
3830;53.27;2011-10-11 15:00:00
3831;63.85;2011-03-05 18:00:00
3834;68.87;2011-09-20 09:00:00
3835;39.04;2011-12-18 23:00:00
3838;61.16;2011-06-13 21:00:00
3839;44.42;2011-07-30 08:00:00
3844;43.31;2011-12-15 23:00:00
3847;50.37;2011-04-23 08:00:00
3854;53.56;2011-08-20 09:00:00
3855;49.75;2011-06-23 10:00:00
3864;45.08;2011-06-01 04:00:00
3865;16.51;2011-01-12 03:00:00
3866;57.72;2011-10-03 10:00:00
3867;40.95;2011-10-20 02:00:00
3868;51.11;2011-08-15 18:00:00
3869;37.89;2011-11-26 03:00:00
3880;60.39;2011-07-07 17:00:00
3881;64.28;2011-03-07 10:00:00
3886;42;2011-02-13 23:00:00
3887;50.8;2011-07-15 08:00:00
3890;47.78;2011-11-09 23:00:00
3891;67.5;2011-03-11 20:00:00
3893;41.84;2011-05-09 01:00:00
3896;43.92;2011-04-03 08:00:00
3897;41.85;2011-11-27 20:00:00
3900;49.35;2011-12-27 22:00:00
3901;64.07;2011-11-05 17:00:00
3902;62.09;2011-09-02 20:00:00
3903;18.71;2011-09-13 02:00:00
3904;68.21;2011-08-30 12:00:00
3905;45.54;2011-10-03 13:00:00
3908;77.51;2011-09-19 09:00:00
3909;60.59;2011-12-09 18:00:00
3910;44.92;2011-03-09 13:00:00
3912;79.92;2011-09-16 07:00:00
3915;63.09;2011-03-31 20:00:00
3916;16.6;2011-01-16 08:00:00
3917;52.85;2011-07-08 21:00:00
3918;59.36;2011-09-13 12:00:00
3919;41.15;2011-06-05 03:00:00
3921;50.12;2011-05-07 23:00:00
3922;50.42;2011-04-05 15:00:00
3923;37.06;2011-10-23 05:00:00
3924;70.98;2011-05-10 21:00:00
3925;59.35;2011-03-25 11:00:00
3926;60.99;2011-07-07 15:00:00
3929;45.03;2011-11-04 00:00:00
3931;73.17;2011-10-27 11:00:00
3932;39.96;2011-02-15 03:00:00
3939;53.1;2011-11-25 06:00:00
3940;46.4;2011-07-31 23:00:00
3941;57.81;2011-03-17 07:00:00
3942;52.07;2011-10-02 22:00:00
3945;57.17;2011-01-24 06:00:00
3946;57.33;2011-11-03 13:00:00
3947;46.91;2011-03-24 00:00:00
3948;41.31;2011-09-15 01:00:00
3949;35.9;2011-05-02 03:00:00
3950;53.41;2011-03-22 22:00:00
3951;48.28;2011-12-11 16:00:00
3952;45.3;2011-10-20 00:00:00
3953;61.05;2011-01-25 20:00:00
3954;56;2011-03-12 00:00:00
3959;50.48;2011-06-29 21:00:00
3960;74.94;2011-11-28 07:00:00
3961;54.85;2011-03-25 22:00:00
3962;50.93;2011-07-29 18:00:00
3967;62.92;2011-10-13 14:00:00
3968;44.83;2011-09-17 02:00:00
3971;40;2011-12-04 15:00:00
3976;42.46;2011-12-09 23:00:00
3977;40.69;2011-07-02 21:00:00
3978;40.72;2011-11-09 02:00:00
3979;42.44;2011-09-03 05:00:00
3981;45.62;2011-09-07 06:00:00
3982;52.81;2011-02-20 23:00:00
3983;19.74;2011-07-23 01:00:00
3984;42.13;2011-08-23 01:00:00
3987;46.31;2011-06-19 22:00:00
3988;39.45;2011-11-08 02:00:00
3989;60.91;2011-07-08 10:00:00
3990;65.05;2011-11-25 09:00:00
3991;58.99;2011-05-03 16:00:00
3992;61.18;2011-01-25 16:00:00
4001;41.73;2011-04-28 02:00:00
4002;45.46;2011-12-06 22:00:00
4005;67.55;2011-01-26 19:00:00
4006;47.46;2011-01-29 07:00:00
4037;46.28;2011-03-06 09:00:00
4038;40.19;2011-08-07 20:00:00
4039;65.44;2011-01-28 07:00:00
4040;24.92;2011-07-31 02:00:00
4041;71.61;2011-11-21 09:00:00
4044;43.62;2011-10-31 05:00:00
4046;63.19;2011-06-21 14:00:00
4055;42.91;2011-02-27 08:00:00
4056;52.44;2011-08-27 09:00:00
4058;57.71;2011-10-13 21:00:00
4063;66;2011-11-29 09:00:00
4064;66.75;2011-01-12 18:00:00
4071;44.97;2011-08-05 23:00:00
4073;41.93;2011-08-27 06:00:00
4074;46.86;2011-10-08 15:00:00
4086;39.68;2011-12-19 22:00:00
4090;74.25;2011-11-18 19:00:00
4091;62.93;2011-07-07 14:00:00
4092;44.91;2011-02-17 05:00:00
4093;55.3;2011-01-26 22:00:00
4094;66.77;2011-01-28 08:00:00
4095;61.83;2011-04-06 21:00:00
4099;50.03;2011-10-19 22:00:00
4100;39.18;2011-04-30 06:00:00
4105;54.12;2011-01-30 10:00:00
4106;52.46;2011-06-03 15:00:00
4107;40.84;2011-07-26 05:00:00
4109;92.88;2011-11-10 18:00:00
4110;31.02;2011-02-20 07:00:00
4114;42.25;2011-06-27 05:00:00
4115;46.94;2011-09-15 00:00:00
4116;74.23;2011-05-11 07:00:00
4117;52.65;2011-06-04 08:00:00
4118;59.23;2011-09-21 06:00:00
4119;51.35;2011-02-04 07:00:00
4123;19.99;2011-09-06 03:00:00
4124;48.93;2011-10-30 13:00:00
4127;62.11;2011-01-31 14:00:00
4128;44.94;2011-06-24 06:00:00
4131;42.5;2011-09-28 01:00:00
4133;59.77;2011-01-28 20:00:00
4134;59.04;2011-07-06 21:00:00
4135;27.9;2011-01-16 09:00:00
4144;47.49;2011-05-24 05:00:00
4145;47.82;2011-09-10 07:00:00
4150;67.43;2011-05-10 07:00:00
4151;53.76;2011-05-19 23:00:00
4156;42.12;2011-11-23 04:00:00
4157;59.32;2011-10-18 07:00:00
4158;46.91;2011-06-11 03:00:00
3805;48.56;2011-01-06 09:00:00
3806;53.61;2011-07-15 15:00:00
3807;70.41;2011-05-19 12:00:00
3808;50.54;2011-07-01 19:00:00
3809;48.09;2011-02-10 23:00:00
3810;63.99;2011-03-30 17:00:00
3811;43;2011-08-09 10:00:00
3812;42.28;2011-07-11 05:00:00
3813;10.14;2011-08-10 03:00:00
3814;20.37;2011-02-06 23:00:00
3819;45.84;2011-08-22 00:00:00
3820;48.1;2011-10-29 22:00:00
3821;58.99;2011-07-14 09:00:00
3822;52.6;2011-04-16 06:00:00
3823;38.24;2011-08-29 05:00:00
3824;61.51;2011-12-12 19:00:00
3832;55.15;2011-08-17 15:00:00
3833;47.43;2011-02-16 23:00:00
3836;55.3;2011-06-24 19:00:00
3837;37.22;2011-10-05 02:00:00
3840;45.92;2011-10-10 22:00:00
3841;69.52;2011-10-26 20:00:00
3842;39.06;2011-06-19 23:00:00
3843;51.89;2011-09-03 22:00:00
3845;49.79;2011-05-28 06:00:00
3846;45.9;2011-02-15 00:00:00
3848;60;2011-06-11 19:00:00
3849;74.28;2011-03-17 19:00:00
3850;45.48;2011-04-22 01:00:00
3851;57.51;2011-07-29 10:00:00
3852;71.99;2011-10-26 11:00:00
3853;45.01;2011-08-08 14:00:00
3856;59.68;2011-07-22 08:00:00
3857;56.97;2011-11-11 07:00:00
3858;51.66;2011-09-03 17:00:00
3859;102.2;2011-11-08 18:00:00
3860;42.35;2011-04-29 02:00:00
3861;55.67;2011-01-23 17:00:00
3862;63.21;2011-05-06 09:00:00
3863;54.6;2011-04-08 19:00:00
3870;48.97;2011-08-06 13:00:00
3871;57.1;2011-08-18 12:00:00
3872;43.89;2011-06-09 01:00:00
3873;45.11;2011-10-30 15:00:00
3874;59.07;2011-03-21 12:00:00
3875;40.58;2011-09-06 05:00:00
3876;55.03;2011-12-07 10:00:00
3877;51.92;2011-05-12 05:00:00
3878;58.87;2011-04-11 14:00:00
3879;52.55;2011-02-07 17:00:00
3882;38.58;2011-12-11 00:00:00
3883;39.98;2011-10-14 02:00:00
3884;46;2011-03-29 04:00:00
3885;67.02;2011-06-06 20:00:00
3888;51.54;2011-05-16 23:00:00
3889;50;2011-04-05 17:00:00
3892;67.49;2011-10-12 20:00:00
3894;56.49;2011-12-06 08:00:00
3895;54.76;2011-04-17 19:00:00
3898;61.21;2011-04-04 18:00:00
3899;36.75;2011-10-02 13:00:00
3906;45.04;2011-08-08 19:00:00
3907;46.87;2011-04-23 07:00:00
3911;60.65;2011-09-29 15:00:00
3913;54.09;2011-03-18 21:00:00
3914;25.09;2011-04-10 02:00:00
3920;59.45;2011-04-14 22:00:00
3927;53.45;2011-04-26 19:00:00
3928;27.77;2011-04-25 09:00:00
3930;56.84;2011-12-14 08:00:00
3933;40.19;2011-07-31 15:00:00
3934;25.45;2011-01-16 14:00:00
3935;40.91;2011-09-05 03:00:00
3936;49.35;2011-11-15 23:00:00
3937;59.96;2011-03-22 11:00:00
3938;50.65;2011-07-09 17:00:00
3943;64.83;2011-04-18 14:00:00
3944;67.04;2011-09-09 14:00:00
3955;56.33;2011-04-12 13:00:00
3956;14.06;2011-01-12 04:00:00
3957;49.93;2011-03-17 23:00:00
3958;53.62;2011-02-09 16:00:00
3963;63.27;2011-07-05 13:00:00
3964;49.34;2011-07-14 14:00:00
3965;45.14;2011-04-27 00:00:00
3966;43.42;2011-07-09 01:00:00
3969;64.48;2011-01-14 09:00:00
3970;59.17;2011-01-22 20:00:00
3972;44.21;2011-04-24 11:00:00
3973;61.27;2011-10-30 20:00:00
3974;53.4;2011-01-25 21:00:00
3975;48;2011-05-17 01:00:00
3980;47.85;2011-02-07 19:00:00
3985;45.01;2011-03-30 03:00:00
3986;45.16;2011-03-05 22:00:00
3993;35.01;2011-07-14 02:00:00
3994;43.81;2011-07-10 13:00:00
3995;39.07;2011-07-02 15:00:00
3996;52.96;2011-12-10 12:00:00
3997;41.15;2011-12-30 23:00:00
3998;63.95;2011-02-10 07:00:00
3999;78.05;2011-09-09 10:00:00
4000;44.14;2011-06-12 08:00:00
4003;45.04;2011-08-26 05:00:00
4004;68.7;2011-09-27 11:00:00
4007;59.39;2011-03-20 18:00:00
4008;66.35;2011-02-24 08:00:00
4009;56.21;2011-08-02 18:00:00
4010;48.46;2011-04-14 03:00:00
4011;56.85;2011-04-09 22:00:00
4012;55.12;2011-03-18 22:00:00
4013;44.96;2011-04-21 03:00:00
4014;31.53;2011-02-20 06:00:00
4015;44.95;2011-11-25 21:00:00
4016;50.23;2011-03-12 07:00:00
4017;36.03;2011-11-28 02:00:00
4018;46.58;2011-11-25 01:00:00
4019;39.93;2011-03-20 04:00:00
4020;46.21;2011-06-06 05:00:00
4021;63.57;2011-12-27 17:00:00
4022;44.01;2011-05-31 03:00:00
4023;72;2011-08-25 16:00:00
4024;63;2011-01-02 18:00:00
4025;43.87;2011-03-09 02:00:00
4026;54.8;2011-02-08 10:00:00
4027;52.77;2011-04-17 10:00:00
4028;67.98;2011-06-06 10:00:00
4029;72.92;2011-06-07 11:00:00
4030;46.13;2011-05-31 05:00:00
4031;53.92;2011-08-19 14:00:00
4032;59.73;2011-02-06 19:00:00
4033;59.7;2011-01-29 17:00:00
4034;66.87;2011-06-12 19:00:00
4035;61.68;2011-04-06 20:00:00
4036;48;2011-09-26 23:00:00
4042;42.31;2011-12-24 17:00:00
4043;33.33;2011-03-17 02:00:00
4045;45.4;2011-07-12 00:00:00
4047;43.26;2011-10-22 04:00:00
4048;38.64;2011-07-18 00:00:00
4049;70.04;2011-11-21 10:00:00
4050;66.26;2011-09-23 11:00:00
4051;47.66;2011-01-28 00:00:00
4052;53.2;2011-04-16 23:00:00
4053;56.76;2011-04-15 18:00:00
